,Unnamed: 0,a-a0,a-a1,a-a2,a-a3,a-r,b-a0,b-a1,b-a2,b-a3,b-r,c-a0,c-a1,c-a2,c-a3,c-r,d-a0,d-a1,d-a2,d-a3,d-r,e-a0,e-a1,e-a2,e-a3,e-r,f-a0,f-a1,f-a2,f-a3,f-r,g-a0,g-a1,g-a2,g-a3,g-r,h-a0,h-a1,h-a2,h-a3,h-r,i-a0,i-a1,i-a2,i-a3,i-r,j-a0,j-a1,j-a2,j-a3,j-r,top-a0,top-a1,top-a2,top-a3,top-r
70,70,1,4,10,41,0.6291539350160809,6,7,18,25,0.4988231768159646,2,18,19,23,0.6050428044208847,3,10,12,17,0.6159498617744857,11,14,16,18,0.911145816428502,10,11,13,15,0.7385543098454987,3,8,17,21,-0.9640035316752034,3,14,21,22,0.5241792583825413,3,9,11,13,0.5593568143450365,3,7,10,11,0.1756345522767473,6,19,14,16,0.9596196439147696
71,71,1,11,14,16,0.8997383525540609,8,11,16,22,0.4142446962246391,2,3,7,30,-0.2962698037215581,4,7,14,21,0.6914074802748075,3,11,13,14,0.7215109530722394,2,3,7,9,-0.0518480447199276,3,7,9,11,0.101616871633147,9,16,22,24,0.6782982811736906,3,9,10,11,0.5321409686663996,3,7,9,11,0.101616871633147,6,19,14,16,0.9597064734108779
72,72,5,14,20,36,0.3371255492658294,10,11,23,32,-0.0683047639720126,14,21,23,31,-0.4073269736455103,3,14,23,26,0.5327225542609234,1,2,3,7,0.0893421194306024,3,11,17,25,-0.839888561771754,11,23,27,31,-0.3333650973532678,4,7,9,10,0.891143318579837,7,9,11,18,0.6089801127986181,3,9,11,42,0.5553358513155058,6,19,14,16,0.9589773992214002
73,73,1,2,4,15,0.8922276540563909,8,9,14,16,0.8344150652484472,11,16,19,27,0.8937300608401211,3,9,12,16,0.8527204243928947,21,35,40,43,-2.8797333334000808,7,11,17,25,-0.8280204399926225,7,11,16,17,0.1158973102894035,3,11,14,16,0.7196983252543376,9,10,23,27,0.7474647282879813,11,19,21,22,0.402861573672479,6,19,14,16,0.9588772414291372
74,74,6,10,11,13,0.8401475110920589,1,4,12,14,0.9224377508414388,2,7,11,16,0.2303166354490164,10,19,31,36,0.033111230665964,14,16,21,22,0.7757830341263057,3,9,14,20,0.5658283625903779,3,9,16,19,0.8560970175282862,19,32,38,42,0.4362428897845932,9,10,11,21,0.3059366280383386,9,11,16,23,0.3816230776061751,6,19,14,16,0.9546012010360038
75,75,5,6,14,23,0.8204260013003115,6,9,19,23,0.8097665341803735,13,16,18,24,0.8672738321865292,3,21,23,32,-0.6696600591060591,4,9,18,21,0.8182878116446203,9,16,17,21,0.309489750100966,16,19,21,23,0.3597905587667306,3,4,7,9,0.6347594108883775,3,8,10,11,0.0225973399185674,7,9,11,14,0.6610691171309016,6,19,14,16,0.9585472903534971
76,76,9,27,36,38,0.0334330041357426,10,26,36,48,-0.2545282060953613,2,7,9,10,0.5037143746863246,7,9,10,14,0.8866429882820295,10,19,25,26,0.7417542036735321,3,14,17,18,0.6700312799327734,7,9,11,16,0.5757095550319292,14,19,23,29,0.4001316596598957,3,7,9,10,0.5086831299844075,7,9,14,16,0.8745878338745232,6,19,14,16,0.9541742745964875
77,77,4,8,9,12,0.8620451077534605,3,14,15,22,0.8354233535525426,11,15,19,21,0.3034852415253779,14,19,21,22,0.8169203315141538,2,4,7,9,0.6387632080692686,11,14,19,21,0.5333561942998635,3,7,10,11,0.1919958004739606,11,16,21,22,0.3405851405159318,11,21,26,37,-0.4347193047649424,11,14,22,23,0.4265248641412636,6,19,14,16,0.9542903780005646
78,78,8,9,11,12,0.5165532019311453,3,22,23,24,-0.1839948451895534,9,10,13,22,0.8848661573985811,2,3,7,10,0.0948227672259613,7,10,16,17,0.5679443369637976,4,9,11,21,0.4310734059765982,3,18,21,22,0.4794917486708598,9,11,14,19,0.8978117782254154,3,14,18,21,0.6370663501020888,11,18,22,25,0.3764632323737389,6,19,14,16,0.9539186631763871
79,79,12,17,19,29,0.4895564929750915,11,17,22,25,-0.3812407826643202,2,4,6,10,0.8928809844838002,10,11,18,19,0.8527114752888778,4,14,33,42,0.7588576321580467,7,27,37,40,-0.5072667224260288,9,16,21,22,0.6302288210853901,3,10,11,14,0.6767713136901432,7,10,21,25,-0.2479136002997051,9,10,16,21,0.7167528061492296,6,19,14,16,0.958951965924195
80,80,2,7,9,21,-0.0319390096210185,8,12,14,40,0.3576966495561653,3,13,19,25,0.6065643658707877,10,27,32,41,0.2335676545899836,1,10,14,22,0.9559034949161942,3,14,16,30,0.7860956553053178,3,7,11,15,0.0691074411233524,3,7,14,21,0.2280902955602662,3,7,11,14,0.3561533901612613,3,11,14,16,0.7269857510767656,6,19,14,16,0.954530311954585
81,81,7,9,23,26,0.3359395049981251,11,14,26,37,0.4216635818211315,14,16,17,22,0.8298357055480194,3,4,6,18,0.8773758176351223,17,23,25,43,-1.6985208618978596,9,10,11,17,0.3785797216961728,9,14,16,19,0.9603742412789996,9,10,12,19,0.9761280314535158,7,9,16,21,0.4662799381081838,7,10,11,19,0.6681935519002418,6,19,14,16,0.9545402538906466
82,82,5,7,14,24,0.6222804780656332,10,14,18,23,0.80497176140046,4,13,25,26,0.7621268975418418,3,8,9,16,0.4949918397568598,3,11,12,16,0.7136537664363958,19,36,38,41,-1.464937720041069,9,14,16,28,0.9772862007608007,2,4,11,17,0.2016369393748842,7,14,30,34,0.1543453998054023,5,9,14,16,0.9076291906286448,6,19,14,16,0.9588711529954632
83,83,1,15,19,24,0.7840819052684886,10,11,12,13,0.8790072618954607,11,19,26,27,0.8666936255000492,2,9,23,25,-0.2784498647193554,6,7,12,13,0.9048757905850412,7,30,32,33,-0.4601779851837722,1,9,10,11,0.7998489221513625,9,10,23,40,0.0215783997604491,10,11,14,19,0.8756593566283205,7,9,16,17,0.5033190796255019,6,19,14,16,0.9592309670105061
84,84,9,14,24,26,0.7528049856630538,5,10,19,20,0.7772364889678123,3,9,16,17,0.4950382546115981,4,9,14,18,0.959884775693392,7,13,14,22,0.8627558829286093,14,21,24,25,-0.4233991196690623,7,11,16,30,0.2962817941169885,3,10,11,16,0.6093151695800536,10,11,21,23,-0.4776819660900155,11,14,16,21,0.4981700495927813,6,19,14,16,0.9587129618036418
85,85,2,9,10,16,0.8060188687236052,8,16,18,47,0.3312422496999824,7,14,16,23,0.6413537609316488,19,36,45,9,-0.1249879163117047,3,7,10,11,0.1775200412817377,7,9,11,26,0.4443358177348362,3,11,21,22,-0.1093629038461618,14,22,30,50,0.2473915860290432,11,14,19,25,0.5230463399830544,3,14,21,25,-0.0564824536274901,6,19,14,16,0.9589427238065708
86,86,2,3,22,39,0.4402254636093443,7,13,16,23,0.5567619099435659,4,7,23,24,0.0754925687305382,7,10,11,19,0.6612859960137136,7,11,14,24,0.2214602852049043,7,9,23,34,-0.1892988629855556,3,7,10,11,0.1783460006747437,2,9,13,14,0.8643535310391612,3,10,14,16,0.9204967912608196,3,9,10,11,0.5343800294887235,6,19,14,16,0.9590818046072772
87,87,6,13,24,25,0.3591907969339899,8,10,12,19,0.8605992813271883,5,9,36,42,0.7111055552348455,17,26,27,33,0.3328772501511197,9,16,22,23,0.6459286109493098,6,27,29,39,0.614848379626731,3,7,14,18,0.7014307112929157,3,9,10,17,0.4812523899673406,7,9,10,13,0.8243787439409034,4,11,16,18,0.9014564201119504,6,19,14,16,0.954238107089385
88,88,6,11,17,21,-0.2909889070378109,1,2,3,4,0.7014397881220666,3,7,16,21,0.0834432435991576,3,4,18,30,0.7784770363845044,2,4,24,29,0.0396352735326667,7,13,14,21,0.6344965789285146,3,9,10,11,0.5333093303538436,9,10,11,19,0.8403754559122784,5,22,26,32,0.7178105741167456,3,7,11,14,0.3434468840479169,6,19,14,16,0.9587917411888648
89,89,3,4,7,10,0.7087557610795202,6,10,13,43,0.6670650726137329,10,13,21,22,0.7026312744163276,11,16,21,23,-0.3358244052329737,16,17,22,37,0.3117934370505768,11,25,26,32,-0.0824018380259983,3,9,11,13,0.5721558889244739,5,9,19,31,0.7600529174099682,7,19,23,24,0.055504374391478,4,7,9,16,0.8868393399555083,6,19,14,16,0.9541943835501105
90,90,10,11,16,25,0.3601145131743821,4,6,7,12,0.9284288873569784,2,25,45,49,-0.4245592853783353,10,11,12,13,0.8791818409685932,10,11,23,27,0.3548867638364114,3,10,11,21,-0.0464553573712567,2,3,6,9,0.4794090991057194,11,16,21,28,0.4658439074854456,4,10,25,27,0.7623086499716413,9,10,11,14,0.8392179825532676,6,19,14,16,0.9587014569894258
91,91,3,6,9,15,0.7859343274919754,4,5,6,7,0.9073717128135274,3,8,10,24,-0.0417850652840341,10,23,24,36,-0.5455742442824782,9,10,11,16,0.8027232294832414,4,7,10,11,0.6911317728297057,3,7,10,11,0.1926385830127593,5,7,9,19,0.8102615062280285,11,16,23,39,0.4264871871732792,7,9,14,19,0.9158712746587448,6,19,14,16,0.9546002708320591
92,92,11,14,16,17,0.5601510529753461,9,11,14,26,0.7958213818378339,3,12,21,23,-0.0315019490174266,3,6,11,12,0.6753368637358073,10,11,16,19,0.8711146548595714,3,5,26,40,0.2602061847426355,3,4,9,22,0.8055154402773369,4,7,16,34,0.618882781543834,10,11,14,17,0.4761832361908711,11,14,20,21,-0.272940445693747,6,19,14,16,0.9592571789011288
93,93,28,55,62,35,-0.3692356678537034,3,14,16,20,0.6324751649434042,11,14,31,33,-0.4818195943732068,1,4,8,22,0.8220280182222739,3,9,11,13,0.559198441895204,14,16,26,27,0.9765941718657714,11,16,22,26,0.7019848075573609,11,14,16,21,0.497475012066229,4,16,23,26,0.7718236091395677,3,7,10,11,0.1754795984678085,6,19,14,16,0.9594187634347658
94,94,6,11,24,28,0.4566299095583971,3,7,10,11,0.1904717935215378,5,6,10,11,0.8195681384010027,4,9,16,19,0.9567827034358304,2,7,14,22,0.5992894256995045,7,9,10,11,0.551062594440344,9,12,13,23,0.8071366513350566,9,11,21,23,-0.4423895840261467,3,6,9,14,0.8843610926583468,3,4,9,10,0.8897068637158058,6,19,14,16,0.9551303466119777
95,95,3,7,12,16,0.6638480427308239,9,13,20,21,0.2118835971685639,7,9,11,44,0.545402779475763,19,21,26,34,0.2741504678737586,3,7,13,16,0.58176461847453,16,19,21,26,0.7718655001796112,3,4,10,12,0.9480176273207812,9,10,14,16,0.9595047555337828,11,18,21,25,-0.3732476433894964,10,14,23,25,0.2660931807163014,6,19,14,16,0.9590627024334107
96,96,8,10,26,29,0.2058384474838757,2,3,7,8,-0.5821492486498903,14,23,27,39,0.7478001194718217,9,31,32,37,-0.5009207462151823,3,4,11,14,0.7719879643508123,10,11,14,21,0.413729238561198,8,10,14,28,0.8304921216094129,10,17,30,33,-0.3445598195088011,4,10,11,14,0.8492948068571244,4,7,9,16,0.8829210864743711,6,19,14,16,0.9585959526496384
97,97,10,12,23,28,0.8150248956804582,12,17,21,27,0.4306644656891464,3,10,13,19,0.9067578444435264,10,14,19,21,0.8159391963235024,11,14,24,33,-0.1811883243821979,1,3,7,8,0.1332429885473564,10,21,22,33,0.1425001963956189,4,7,9,11,0.669066324236934,10,14,16,21,0.8038720187927677,3,9,19,20,0.5352764962163337,6,19,14,16,0.9583199854961499
98,98,6,7,14,21,0.6067198344437237,1,7,20,38,-0.0631784279212581,7,10,11,13,0.6305567553095213,4,6,10,18,0.9090589252827614,3,7,9,10,0.5112161588400563,14,23,27,20,0.3594831546882542,10,11,16,27,0.848187150367344,10,16,19,20,0.8142064711941844,4,7,11,16,0.7397377475939207,3,7,9,16,0.4995562949773577,6,19,14,16,0.9538346884338597
99,99,17,20,26,38,-0.5353397303040759,3,4,10,13,0.928252081639007,1,11,14,16,0.8997326806840296,6,11,13,21,0.4319284828436388,9,11,17,23,-0.3195806693287695,10,11,19,21,0.4073078012207665,2,3,10,13,0.5751593970379583,3,4,25,34,-0.0142351436352656,7,11,19,21,0.1182548630178603,10,11,14,16,0.8686903051302619,6,19,14,16,0.9584834308846415
100,100,2,7,9,11,0.0992833302431158,4,17,23,25,-0.3727663852211955,11,19,20,21,-0.2862538762926769,4,21,22,31,0.2929486270847322,11,14,16,21,0.4980891932429827,2,7,11,24,-0.4890412724930912,9,11,14,19,0.8965049865535566,4,9,11,19,0.8870397632524759,9,11,13,14,0.864488521431626,3,7,9,10,0.4977764639346091,6,19,14,16,0.9583368005268266
101,101,2,16,20,39,0.5209489998279998,11,12,16,27,0.9067400568346208,3,11,13,19,0.7090264508846518,9,11,15,16,0.7404161143167279,3,11,14,18,0.7262836801741599,3,17,18,19,0.639681255264196,3,7,14,17,0.2690317379358206,7,14,23,25,-0.0168154997653617,9,10,11,14,0.8416235276401368,9,11,14,19,0.8978365510851981,6,19,14,16,0.9541516598207013
102,102,14,24,28,32,0.6630241290014179,10,13,18,35,0.7522815792930623,19,25,26,35,0.2957465372575583,5,9,16,38,0.6628505195053396,3,9,11,13,0.5617428063060311,3,14,16,19,0.944052778404758,9,10,18,21,0.7527927164549613,4,5,12,19,0.9553108270744132,9,11,14,16,0.8628376515415631,9,11,18,19,0.8862706690874134,6,19,14,16,0.9583399322710003
103,103,1,2,7,10,0.5960224701165675,10,23,38,49,0.1325210766024553,4,10,22,28,0.9710251783242412,7,16,22,26,0.6858613871274619,7,9,11,16,0.576393354399586,2,16,31,39,0.4955533926040927,7,9,21,29,-0.257790126625705,3,9,11,16,0.5685502441785258,7,9,14,16,0.8746889482757122,4,10,14,19,0.9200052016161666,6,19,14,16,0.9541563755571606
104,104,16,20,26,44,0.7461017949724732,10,12,25,30,0.5019345753547324,26,27,40,61,0.5924092010678929,4,10,13,33,0.7520408471175801,2,3,11,15,0.0370257358456184,6,7,9,26,0.7630096495439389,9,10,11,13,0.8009099478611363,11,19,21,22,0.4046166270476168,3,9,19,21,0.5279405843858112,4,8,9,11,0.4910536635478216,6,19,14,16,0.9582163577576023
105,105,4,5,7,15,0.8683662029446083,5,19,25,26,0.718019958850147,2,3,6,10,0.5458957368995078,9,14,16,26,0.8933175354530466,3,7,10,21,0.0584129460327199,3,11,14,18,0.7286372074052563,2,3,7,11,-0.4145290326070174,9,14,18,21,0.8286482611137963,3,4,11,14,0.7779256468656013,3,7,21,23,-0.7606189561815655,6,19,14,16,0.9529151830517335
106,106,4,12,15,22,0.9556401888767518,1,10,13,23,0.782438493511789,21,23,24,25,-1.753311189171204,3,17,24,25,-0.9572891085763432,4,10,11,19,0.8596951900130142,9,19,44,47,0.6984274236537322,2,9,16,21,0.4465045881527822,7,9,10,13,0.8194110966563697,9,14,16,21,0.7942614806077899,23,25,40,41,-2.517256817390651,6,19,14,16,0.957552527145856
107,107,3,14,16,18,0.931904948110902,5,7,21,24,-0.1405919781694571,9,10,21,24,0.2189455676984724,3,14,18,19,0.9285727852059878,13,15,40,41,-0.6812453418680628,3,6,10,15,0.7846617524485062,7,9,14,16,0.8719778651842652,6,9,11,24,0.4406496356235871,3,7,16,17,0.1355636757137275,3,11,14,21,0.1459052138040233,6,19,14,16,0.9569637269751914
108,108,9,23,30,36,-0.3241645180189185,1,11,16,22,0.8044515723817958,8,15,16,31,0.171466843641909,3,9,11,18,0.6140393708824312,2,8,13,16,0.5958212683607014,9,16,22,26,0.7582456873192792,7,29,37,47,-1.3230872443406383,3,9,14,23,0.5718086284690089,14,17,25,45,-0.5112284484720235,7,9,11,14,0.6719524736176543,6,19,14,16,0.9526507551762101
109,109,2,5,7,14,0.6329508139802201,11,13,16,22,0.8039050107611474,7,9,11,22,0.461897885703551,9,14,19,21,0.834951322710307,21,35,51,52,-1.149175037427173,3,10,11,21,-0.0297194395659428,3,7,10,19,0.6506380157054774,3,9,11,14,0.6634828978567253,4,7,9,19,0.9257244897531096,3,7,9,11,0.1255970388944183,6,19,14,16,0.9528865958716497
110,110,1,19,23,36,0.3898204953385441,10,11,12,14,0.8831722220396687,11,17,21,41,-1.571054826660907,7,11,17,24,-0.7079557320294978,4,7,11,19,0.7663262142824935,3,9,10,24,0.4820084811523408,7,8,9,11,-0.0178496587710377,3,10,11,14,0.6801991230690168,14,21,23,27,0.3429060229675175,3,10,11,21,-0.0411293224784359,6,19,14,16,0.9574659715062334
111,111,17,18,22,32,0.5882499971461836,27,42,44,45,0.3168342271491511,3,8,14,15,0.5377349790271904,1,9,19,21,0.79903990867823,10,16,37,38,-0.037380025427836,23,25,34,37,-1.8839717370153184,11,14,19,21,0.5325339252928849,3,4,16,21,0.6363568992230686,3,9,11,17,0.0056396029355414,4,11,21,25,-0.3159690977488794,6,19,14,16,0.956912137795054
112,112,5,9,28,38,0.7290826107337494,4,8,11,14,0.5647943773277209,2,21,27,30,0.1351029755499853,2,3,4,9,0.6208994903055869,7,14,16,19,0.9473834096440104,3,4,10,11,0.6793213408180341,9,10,11,19,0.8412881925667177,3,7,11,13,0.2276626148675711,9,10,11,22,0.7234820244925991,3,9,11,14,0.6545531163667824,6,19,14,16,0.9580123788993066
113,113,11,20,42,47,-0.4787671257581127,6,18,32,35,0.4599439767221195,4,9,15,23,0.6999915145072633,2,3,10,11,0.1666819217933559,7,16,32,33,0.1935283456101628,3,4,17,18,0.6729375262443261,9,11,14,17,0.5061551309007666,3,9,18,21,0.4995700535602683,3,4,10,11,0.6816024373454196,21,26,32,42,0.4820555784519874,6,19,14,16,0.9571057011643596
114,114,1,3,7,10,0.6033877998649366,9,14,22,26,0.8287870540328766,12,16,23,26,0.7853185817294881,6,10,14,16,0.968272392926336,3,14,21,26,0.5355647493923048,3,7,10,11,0.1980274062850707,7,10,11,14,0.6931551986609404,3,6,14,22,0.8779759885377414,3,11,14,21,0.1561760618731345,3,9,10,14,0.883755860366505,6,19,14,16,0.9526241935045013
115,115,9,15,16,19,0.9593667208052756,7,9,12,18,0.8969432432066012,7,8,11,18,0.1414060003094319,4,10,24,48,0.1891524129066498,2,7,16,18,0.6220798569670895,10,16,19,23,0.8154993398369489,7,11,12,14,0.7851293322206387,8,11,26,30,-0.044029051982052,3,4,9,10,0.8919250903574061,7,9,11,14,0.6726602546277897,6,19,14,16,0.9520201489345169
116,116,9,10,17,35,0.2362202045771425,4,7,8,12,0.7324666325023559,10,12,13,19,0.9796378181530154,14,23,25,26,0.248856293391406,4,20,24,25,-0.4182590056856268,3,7,14,20,0.2329896245871998,9,21,22,23,0.0706642514457612,3,10,11,14,0.6813829876412036,3,4,6,7,0.6780899802822233,9,11,14,16,0.8643962858484434,6,19,14,16,0.9561812636490281
117,117,2,11,19,26,0.6236848069291167,10,37,46,50,-0.3767037688986412,1,26,31,32,0.4548766523971874,9,11,16,19,0.8709364023496415,3,7,22,23,-0.0368247116101798,3,16,25,27,0.5461365835598035,9,10,14,22,0.9250995083365812,5,9,14,16,0.9082147458329468,9,10,14,18,0.9777694996226596,3,7,11,22,0.1072540059538585,6,19,14,16,0.9519639298219589
118,118,6,16,24,27,0.8092093213203722,5,7,9,13,0.7412569344476352,3,5,6,7,0.5271797587257845,7,16,24,31,0.0201133222932965,7,9,11,16,0.581250095466346,9,22,23,25,0.0696376490926239,3,5,10,11,0.5622118478870598,3,14,17,23,0.0912603640088409,7,11,21,23,-0.9036912846085045,11,16,21,26,0.3430965503208534,6,19,14,16,0.9518636716326075
119,119,2,3,4,6,0.6630770848736447,17,20,37,51,-0.5021669033994209,3,9,22,24,0.3783816918909182,3,9,14,16,0.8676079938411079,3,11,16,19,0.7015950901699595,3,16,22,24,0.4850932015369733,9,12,22,26,0.8213362194243508,2,16,17,22,0.4816173208334929,9,10,14,16,0.9590593784619352,3,7,9,18,0.5377946710651267,6,19,14,16,0.9568991978510326
120,120,14,16,18,25,0.8502151750110551,3,4,8,10,0.6307176265036782,3,14,23,25,-0.0220208658567067,3,10,14,18,0.9176165303006594,4,19,55,58,-0.3133594793486738,7,11,12,26,0.6455998608047452,3,10,11,26,0.5291702726001899,9,22,45,48,-0.4635261716892969,10,14,21,23,0.2847252225878987,4,11,16,17,0.5522948196319402,6,19,14,16,0.9524722917190284
121,121,10,14,25,32,0.5403521867241101,11,13,14,22,0.8548480245501036,3,7,16,17,0.1349719178417536,3,9,20,22,0.320686913161318,10,22,26,33,0.6155425917455906,16,19,21,24,0.4246993208773852,3,10,16,19,0.906209936939558,9,10,11,14,0.8404463499004805,4,7,10,11,0.6875995721555475,7,9,11,14,0.6640586867682059,6,19,14,16,0.9571250077680792
122,122,7,13,18,21,0.5818269714428586,7,12,23,25,-0.0267268848134607,4,7,9,11,0.6720537016337028,11,14,23,24,-0.1687026337869934,9,14,19,23,0.8403774994486274,10,11,18,21,0.3728125531670824,9,11,17,39,0.4197601232293618,11,14,16,17,0.5632115554455662,3,9,11,22,0.4441660938622417,3,4,9,11,0.6648247515726381,6,19,14,16,0.9567419535501832
123,123,2,3,9,12,0.5826460494176504,21,26,31,42,0.2253861196321501,2,7,9,16,0.4980033748712772,11,21,34,36,-1.6763784886844897,9,10,18,19,0.9791327219339014,9,10,11,14,0.8427528198278682,10,11,14,17,0.4836211636349069,9,16,21,22,0.6408490133459366,9,11,14,21,0.4467234066380853,3,9,11,12,0.6567757707070547,6,19,14,16,0.9522171376656714
124,124,32,41,42,61,0.084482288803368,5,6,11,25,0.3763254553091558,5,9,26,33,0.5929694518387203,9,25,27,30,0.4775129457323203,1,2,3,9,0.4784516581375903,3,9,10,14,0.8801429692434339,7,9,11,16,0.5709228320590725,11,16,19,30,0.6665418701740166,3,9,10,11,0.5391912244599931,9,10,16,17,0.7671662804203098,6,19,14,16,0.9565215924858467
125,125,10,13,19,20,0.8145967143445977,7,17,30,34,-0.7308476270205764,1,3,4,10,0.9302260848311564,9,19,32,34,0.4928133574179235,2,4,6,9,0.8933010183528957,3,4,6,7,0.679201263880568,3,7,9,11,0.116116454853964,3,11,32,43,-0.644419260454439,9,11,14,18,0.8924938791592819,9,10,13,14,0.959815072364232,6,19,14,16,0.9560833794259145
126,126,1,3,4,8,0.6795701612265375,6,22,29,34,0.2227630196504393,4,5,12,19,0.952708471249318,2,4,8,19,0.7067983065503751,14,16,26,28,0.9733053662016058,10,46,54,60,0.2789439244554539,9,10,11,21,0.3038709909108884,3,7,11,13,0.2348770772902266,4,9,14,22,0.9184994365119522,3,4,7,10,0.7054782330781493,6,19,14,16,0.9559858679889889
127,127,14,15,24,26,0.7323518226685992,1,11,22,36,0.3548294205370219,7,18,23,35,-0.0175835411520648,3,11,21,29,-0.9430266713047082,3,7,10,11,0.2037139802058687,11,13,26,40,0.2217413814183859,3,18,22,30,0.6765700499319487,3,10,14,18,0.9187546963472344,7,10,11,17,0.0571488078848606,3,7,9,11,0.1331047315893847,6,19,14,16,0.9511323963167612
128,128,4,15,30,37,0.2277973938729752,6,7,11,15,0.4934787442989922,4,7,10,17,0.6334270475687218,9,10,11,15,0.696884823104152,16,22,25,26,0.5921950977163384,6,7,10,11,0.5835186653842127,5,10,22,27,0.9524644010813476,19,21,24,33,-0.3409727258358299,3,11,14,16,0.7240713376563674,3,14,24,26,0.5854572309791205,6,19,14,16,0.9564290133708968
129,129,3,11,18,23,0.0815806034637104,9,14,18,26,0.9522942596945868,4,11,16,20,0.4996743882658279,2,11,16,24,0.1281721138988919,4,7,10,20,0.604906396577403,1,7,11,14,0.7390292146525244,10,11,25,27,0.3439013652194923,4,7,11,22,0.6638487872633053,3,10,14,16,0.924955589095796,9,12,16,24,0.8371774467758906,6,19,14,16,0.9517220138269119
130,130,2,11,13,15,0.5250765338299681,2,35,48,54,-2.41870484010865,2,11,17,29,-0.8305392322440683,3,7,9,16,0.4922018321020011,11,17,18,21,-0.2232481706349627,16,19,26,30,0.8951320252520638,3,7,14,19,0.7359633876361036,7,16,21,22,0.4324653655031605,7,10,14,16,0.9258026472366052,9,14,16,24,0.8310408130138595,6,19,14,16,0.9564502899161742
131,131,6,15,18,42,0.8192503130950254,3,25,50,53,-1.835380066590059,5,7,35,40,-0.5526825192354399,7,9,11,13,0.5721113244212079,4,9,10,14,0.949557425932477,5,7,11,14,0.6744323246798605,14,24,26,33,0.3622536482742886,2,3,9,10,0.4844746782318436,3,4,11,14,0.7732842970163714,7,9,11,16,0.5689287592430374,6,19,14,16,0.9573274346610805
132,132,7,15,17,21,-0.2535675183645542,2,8,11,12,0.2119807698787128,10,11,13,16,0.8485767159085157,10,15,22,36,0.5436980015045894,4,10,17,25,0.3449282750830565,7,9,10,37,0.4547766831986581,23,26,33,54,-1.102349812236092,3,11,37,41,-1.340460594597777,3,10,11,16,0.6221519606894058,3,7,9,11,0.1272547310403851,6,19,14,16,0.9525913245645483
133,133,6,11,17,28,0.4523332007484129,7,10,11,16,0.6309378094550371,16,21,23,40,-0.6532499189192014,4,21,32,38,-0.1291797459329597,3,7,11,23,-0.5291733468938595,3,10,11,14,0.6880336500395458,3,4,7,11,0.3836901471400062,3,25,26,42,0.4303442275282721,3,7,9,12,0.5993934847882203,9,11,24,25,-0.3560782176941242,6,19,14,16,0.9516951107852243
134,134,1,2,5,12,0.8672765093953905,11,16,20,22,0.3471871266520002,10,14,15,21,0.6826286900034342,3,6,9,23,0.4774357895154779,3,5,9,11,0.4830631854258599,2,7,16,22,0.4752214705010515,3,4,8,16,0.6775399524598482,4,11,14,22,0.868471969072999,11,14,15,16,0.819018931987971,11,18,23,24,-0.2318863920232388,6,19,14,16,0.9558286201791175
135,135,11,13,17,20,-0.2076760879891028,7,25,35,36,-1.2321773748198943,8,19,22,23,0.3708443167194142,4,10,20,21,0.2604344282802013,9,14,16,17,0.837198206487411,7,16,17,21,-0.0219387143314748,6,9,10,16,0.9756094148195582,3,9,10,11,0.5421734228307504,3,9,10,11,0.5421734228307504,3,4,7,10,0.7065675482149906,6,19,14,16,0.9553353606928257
136,136,3,7,17,21,-0.6806852634279501,14,31,35,41,-1.3592187587024642,2,7,17,21,-0.6867834313897976,6,7,10,19,0.8704263363195168,10,14,21,23,0.2816153991260524,4,11,22,24,0.4650885983249115,9,11,14,16,0.8649673868116744,3,9,11,19,0.6385436662189379,4,7,14,16,0.9614034136412614,2,3,4,9,0.627219551399933,6,19,14,16,0.9550231975750324
137,137,5,6,21,22,0.7082398923563064,7,14,15,30,0.6659597402900805,22,23,38,40,-1.0525594278033692,3,13,14,21,0.6337481876541659,2,10,11,16,0.612450116715815,9,11,15,16,0.738183631834028,10,11,16,21,0.3727610250268232,7,11,14,17,0.2213635553001482,4,9,10,11,0.8293766269839167,9,10,14,16,0.9588664516324392,6,19,14,16,0.9558050331221377
138,138,3,6,9,15,0.7836497271400291,13,17,22,27,0.8174754673856651,3,20,21,22,-0.2978594086164694,3,9,16,19,0.8547291514657771,3,9,11,16,0.5646946401630305,3,11,13,14,0.7273918308849823,7,9,14,16,0.8730219720776504,8,10,21,23,-0.5455547026745895,3,7,9,14,0.613894843487556,4,16,19,26,0.955092231496978,6,19,14,16,0.9558618001876578
139,139,4,14,20,24,0.4518822223020051,6,9,10,21,0.7375654519435202,4,9,10,19,0.9647419144992264,9,10,14,24,0.8054065777652475,4,7,15,25,0.4933447571212539,4,10,11,14,0.848811882573268,7,10,14,21,0.5903865240511716,3,4,7,14,0.7881679619939326,16,19,20,25,0.3523675100953582,3,9,10,11,0.5396480940890237,6,19,14,16,0.9564870578490473
140,140,14,17,23,28,0.4650784687270706,3,4,9,10,0.8908640260798022,14,16,34,35,0.1428631687390729,3,8,9,12,0.5951866934304066,3,9,30,31,0.0238234031789996,7,9,11,32,0.2833893878487371,3,11,14,19,0.7618441863619412,1,7,9,11,0.5816869933688309,10,11,22,25,0.2691281228880019,3,4,7,11,0.3791837398293141,6,19,14,16,0.9529024778691519
