,Unnamed: 0,a-a0,a-a1,a-a2,a-a3,a-r,b-a0,b-a1,b-a2,b-a3,b-r,c-a0,c-a1,c-a2,c-a3,c-r,d-a0,d-a1,d-a2,d-a3,d-r,e-a0,e-a1,e-a2,e-a3,e-r,f-a0,f-a1,f-a2,f-a3,f-r,g-a0,g-a1,g-a2,g-a3,g-r,h-a0,h-a1,h-a2,h-a3,h-r,i-a0,i-a1,i-a2,i-a3,i-r,j-a0,j-a1,j-a2,j-a3,j-r,top-a0,top-a1,top-a2,top-a3,top-r
68,68,1,12,3,16,0.615494487520688,2,3,4,8,0.6682410504779672,6,10,11,14,-3.032629559209836,3,5,13,14,0.0469913876312004,5,7,10,13,-0.5132227156160241,13,14,16,10,-0.2839923848492329,10,13,14,11,-2.0342596026660678,3,6,13,16,0.7381222801168705,3,6,10,11,-1.027169185520071,3,11,13,14,-0.6033843588593244,1,4,2,16,0.9707801647587643
69,69,4,5,14,16,0.1867015863997703,10,16,12,11,-2.063953901730256,3,5,13,15,0.0674021610098311,6,13,2,3,0.5869295911292938,3,6,7,14,-0.7998802665601363,7,11,13,3,-0.0436699596950513,7,16,10,3,0.2231123108096535,3,10,11,13,-0.3449352563900651,3,6,7,10,-0.6160993642106307,3,7,11,14,-1.333409350655515,1,4,2,16,0.9707368828234577
70,70,12,10,15,13,-1.971159781215679,10,16,5,12,-1.0316471748001574,3,7,10,13,0.1239639123155118,3,14,11,10,-1.895290106177094,13,4,3,14,0.516951436254566,3,6,7,10,-0.6227519077681358,3,11,13,14,-0.6111196876374994,6,7,10,13,-0.6490876897961133,6,7,10,14,-2.1546877615784776,3,6,7,11,-0.834508626759304,1,4,2,16,0.9705690833434601
71,71,4,7,10,2,0.2549845341234626,3,6,7,8,-0.769177147859984,6,14,11,16,-1.3894643569478586,3,6,10,13,0.1304334731480509,6,7,10,11,-2.197428211186028,7,10,11,13,-1.133556341875381,3,6,14,16,0.0761482932380922,3,6,14,16,0.0761482932380922,3,7,11,14,-1.3432990501169255,3,6,7,10,-0.6240047472587533,1,4,2,16,0.9705738558986113
72,72,1,6,7,13,0.1997861444957095,10,7,15,14,-2.900139844331295,3,6,8,7,-0.766283665504806,6,10,14,16,-1.041835673400925,3,4,6,10,0.256477372039295,6,7,13,10,-0.6466844369636875,5,11,12,13,-1.418970772282904,3,6,7,10,-0.6206662899374007,7,8,10,11,-2.2039591331797697,6,10,11,14,-3.0415336604708934,1,4,2,16,0.970803210792497
73,73,5,7,11,15,-2.30824950338626,10,16,11,1,-0.2094523924968661,5,11,14,6,-2.386294945464023,6,14,11,5,-2.386294945464023,7,11,10,3,-1.045053738389348,3,10,13,14,-0.3205605397852293,3,6,10,11,-1.036014481324075,13,16,3,6,0.735722910291503,6,7,14,16,-0.8042892707681701,3,6,11,14,-1.3324468158377538,1,4,2,16,0.970794809561759
74,74,8,14,13,3,-0.0059008048357149,7,10,11,16,-1.0718248683889589,10,14,8,7,-2.1418932750014945,7,10,11,13,-1.1077839791054729,6,10,13,3,0.1479873796200868,3,6,11,13,-0.0228418788994817,3,6,13,1,0.671410118440991,6,14,3,16,0.0903490118038117,3,6,10,11,-1.0147484538198284,3,6,11,14,-1.3097162035945988,1,4,2,16,0.9718612174320265
75,75,2,3,13,10,0.564341775206563,4,10,11,12,-1.8860428705921843,6,11,16,1,0.1100531250924941,6,16,11,3,0.0547032741876152,3,6,10,11,-1.0326517309799763,3,6,7,10,-0.6201659955938366,6,10,11,13,-1.1192143769827632,5,7,13,14,-0.7112958304455148,6,13,4,10,0.2182488588819117,3,6,14,5,-0.663698195693935,1,4,2,16,0.9709665510728992
76,76,9,10,14,6,-2.568572735750222,11,13,7,5,-0.7214150886233861,15,16,14,10,-1.8330602080126948,6,7,9,12,-2.181416767367756,3,10,9,11,-1.516807527178636,3,11,10,15,-1.780415810718084,3,7,10,13,0.1412359574088038,3,5,10,14,-0.9096092904822496,3,6,10,13,0.1485739197898716,3,7,11,13,-0.0296858737842691,1,4,2,16,0.9719210256392491
77,77,3,6,8,4,0.203525347308785,3,5,6,10,-0.4652780497997921,3,10,13,6,0.1489202239407213,13,14,16,6,0.0684552126947936,6,10,13,16,0.2241063538111134,2,3,6,13,0.5966643491231595,6,7,11,13,-0.8489026919869291,3,6,11,14,-1.308372084048563,3,6,7,16,0.1971416854320985,6,7,13,14,-0.8213614098318296,1,4,2,16,0.9719362897545398
78,78,1,2,4,12,0.6359224133657032,7,13,6,1,0.2122105583928247,7,16,4,10,0.2846507613079585,3,7,11,13,-0.0279611931283321,3,6,10,13,0.1500891945146503,3,7,10,11,-1.0209951610727068,6,7,11,13,-0.8474382653476173,5,7,6,11,-1.8128701183417597,6,10,11,14,-3.0124394287420886,3,6,7,11,-0.8137657754516798,1,4,2,16,0.9720036924441958
79,79,16,11,14,7,-1.3965143571074758,3,6,14,4,0.1163059419255793,3,9,10,6,-0.7644008256050656,16,15,9,14,-1.8569263453531608,6,10,11,14,-3.04456380513932,11,14,16,5,-1.326924415553156,1,7,11,14,-1.2508826081600724,3,10,11,14,-1.8941786986012452,3,10,11,13,-0.3487866630954628,3,6,8,10,-0.6178709045426662,1,4,2,16,0.9707766473917173
80,80,3,10,16,5,0.2902249684312808,1,5,10,14,-0.8258328974264981,5,6,11,14,-2.359590413322681,13,14,3,15,-0.4974765756528363,6,10,11,13,-1.0983111746366347,3,6,11,16,0.0664144329963609,3,10,11,16,-0.2342252366303616,1,6,7,11,-0.7126182152097844,3,6,7,11,-0.8153613997640938,3,6,10,11,-1.0139361800748783,1,4,2,16,0.9718864075139869
81,81,4,10,11,16,-0.1918805768340898,3,16,9,5,0.291331231231738,1,3,4,11,0.6318665386496849,3,7,13,16,0.7389893944854344,3,6,7,10,-0.6037503663111443,16,7,3,10,0.2316077512843387,3,6,11,13,-0.0214405008523557,3,6,10,12,-1.0205393048736568,3,7,10,11,-1.0213068547589996,6,7,11,14,-2.511917326440948,1,4,2,16,0.9719036130062619
82,82,16,3,13,6,0.7365025502986292,3,6,10,15,-0.95323849580615,3,6,10,11,-1.0332104512621791,3,10,13,14,-0.318890903099954,3,10,13,14,-0.318890903099954,3,5,6,11,-0.6913457612339424,3,13,14,10,-0.318890903099954,3,6,7,11,-0.8320076470607041,3,6,7,11,-0.8320076470607041,6,11,16,3,0.0543573560114926,1,4,2,16,0.9708459941917038
83,83,13,16,3,6,0.7355636548319142,2,5,6,7,-0.5526068138448204,5,10,11,13,-1.0530919773678162,3,8,10,13,0.1274089841298601,3,7,14,6,-0.8070033579985456,6,10,13,7,-0.6488353611798912,10,11,14,13,-2.0440458223915416,6,13,16,7,0.2166039025662737,6,10,13,16,0.2091730068562807,6,7,10,11,-2.1955265277937346,1,4,2,16,0.9707553474102676
84,84,6,9,10,16,-0.798484270620804,6,13,12,2,-0.0355742598110364,7,10,14,11,-3.05384456535399,3,6,10,13,0.1330979625596253,6,13,14,4,0.0680858462635659,13,3,14,7,-0.025129176466704,6,13,7,5,-0.5444751936302903,6,10,11,16,-1.0817099196924964,3,10,16,11,-0.2503675284580275,3,7,10,11,-1.0437447305699283,1,4,2,16,0.9708721937498124
85,85,8,10,11,12,-3.130010858567637,10,4,1,2,0.7395471654637724,3,6,10,11,-1.0341921459704002,16,3,10,6,0.2262395288671518,3,7,11,14,-1.3396122465899911,7,11,16,14,-1.394647311493733,7,10,11,12,-3.133890372248188,3,6,10,11,-1.0341921459704002,3,10,14,1,-0.1495995081395562,3,6,11,13,-0.0391768434677659,1,4,2,16,0.9708283727074425
86,86,1,10,8,16,0.2771726591732326,10,11,16,6,-1.07873958017621,3,6,11,13,-0.0386038408515259,11,13,14,6,-1.4269949281953158,4,11,13,15,-0.4741712699513565,6,11,14,16,-1.383784765029728,1,5,6,10,-0.382327388182224,5,7,11,13,-0.739161924055552,6,11,14,13,-1.4269949281953158,3,6,7,11,-0.831493004805349,1,4,2,16,0.9708375984668963
87,87,3,11,12,14,-2.353250187234816,7,10,9,5,-1.7010262648366878,7,13,14,3,-0.0050646462439984,5,6,10,11,-2.009112189046814,6,10,11,16,-1.055637561340783,6,7,11,13,-0.8442412962810104,6,7,10,15,-2.0648883539787937,3,6,10,14,-0.9740503714719636,3,6,10,13,0.151399474819952,6,7,10,11,-2.1627980211489355,1,4,2,16,0.9720347484391343
88,88,1,2,7,14,0.1169306742497435,1,2,5,6,0.3235848044985099,10,14,5,11,-2.964801108736777,3,4,7,10,0.247974821959697,6,7,14,10,-2.154929655519852,6,11,14,3,-1.3322914285427747,3,13,16,7,0.7301794873770504,3,10,14,13,-0.3203820594974154,3,7,16,13,0.7301794873770504,3,7,13,11,-0.0474131416701064,1,4,2,16,0.9708482381483954
89,89,5,8,11,13,-0.7145430921115818,2,10,13,16,0.6919103975615453,6,15,14,10,-2.858486026705936,10,11,12,1,-1.8603447404651905,3,6,10,11,-1.0107450984147333,3,6,12,11,-1.365832204548623,3,7,13,16,0.7396116574908602,3,10,11,14,-1.8640806359222488,10,11,16,3,-0.2314465234043095,3,6,13,14,0.0010369079174954,1,4,2,16,0.9720047052848554
90,90,3,8,12,14,-1.3451484916216128,4,8,10,16,0.2761110131467139,6,10,14,8,-2.147245219781461,3,7,13,14,-0.0245794462911186,3,10,16,11,-0.2494399064475216,15,10,6,16,-0.9926623387915086,3,6,5,13,0.2239154217686786,3,7,13,16,0.7308427246759404,3,13,16,11,0.5416266714709799,10,11,14,3,-1.8919122609510264,1,4,2,16,0.9708990713650004
91,91,4,5,15,7,-0.5210818068467893,7,10,11,16,-1.068607745576379,3,10,11,16,-0.2325547699416283,3,7,10,13,0.1416217548015738,5,6,16,9,-0.4653703156962323,3,7,11,13,-0.0290792308926359,3,14,16,10,-0.2009834975740978,3,6,10,11,-1.0123324006567676,3,10,11,13,-0.3273831777894826,3,7,10,14,-0.9871372256757104,1,4,2,16,0.971946207699481
92,92,7,11,10,16,-1.090279933487798,3,6,9,10,-0.7643476180723574,3,7,8,10,-0.6319784523570382,3,4,5,6,0.3113689827511621,5,7,10,11,-2.051758479085226,3,4,5,14,0.1750760449313415,3,6,11,16,0.0530218524516593,6,10,16,7,-0.6105487700550727,3,6,10,13,0.1319594762325801,3,6,10,11,-1.035413346947455,1,4,2,16,0.9707621864365888
93,93,4,16,11,3,0.6161772520333163,6,16,13,5,0.3289745151213216,3,7,10,6,-0.6240419058593678,14,7,5,13,-0.7157775864721896,10,11,13,16,-0.3235804580395212,3,6,10,11,-1.0374604733841717,6,7,10,14,-2.156448403509533,3,6,7,11,-0.8358623582850595,3,7,10,11,-1.046501924382861,6,10,11,13,-1.1244705740193206,1,4,2,16,0.9707023119467189
94,94,8,12,13,9,-1.1138711297179378,16,13,7,15,0.0865564847930929,3,15,6,10,-0.9353631156232662,14,16,4,6,0.1446558230549717,2,4,11,14,-0.4017827877733175,4,6,7,10,-0.5050158454042037,5,7,13,16,0.3325990854642915,3,6,10,11,-1.0154695750537184,6,13,14,16,0.0670370035209925,3,6,7,11,-0.816630408873795,1,4,2,16,0.9718059464160413
95,95,11,13,8,1,0.0407864787055852,4,15,13,6,0.0892601949255519,2,3,6,13,0.5859529617214295,3,10,13,11,-0.349994123130501,7,11,14,8,-2.5543530936675904,6,4,7,11,-0.7316371486086357,7,13,14,3,-0.0268958587362115,5,6,10,11,-2.042932041121484,3,6,10,16,0.2242438146172685,3,6,10,13,0.1314904916203951,1,4,2,16,0.9707543165044347
96,96,10,11,14,15,-4.252886986731271,7,11,8,6,-2.0553545219618927,4,10,11,12,-1.887885461561086,3,6,13,11,-0.0386477598578964,6,10,14,16,-1.043031146402423,3,6,7,14,-0.8055463372169762,11,13,16,3,0.5414744373284153,6,13,5,14,-0.7028548646665385,3,10,13,16,0.6748577448828105,6,11,13,3,-0.0386477598578964,1,4,2,16,0.9708871634257149
97,97,8,14,13,16,0.0505080724614632,13,16,6,8,0.2221728119866248,2,3,6,11,0.0160395172472475,11,4,3,14,-0.4231915591018156,3,7,10,16,0.2201450532615521,3,10,14,8,-1.003233295151051,3,6,10,11,-1.0320903055604638,3,7,10,13,0.1274840779697283,7,13,14,3,-0.0231929493233922,3,6,7,11,-0.8311765394857817,1,4,2,16,0.9709990001391601
98,98,3,9,10,13,-0.0922926965851824,3,14,16,4,0.6475648688494162,6,14,16,11,-1.3589908174719518,6,7,9,3,-0.6001237691880641,10,14,11,7,-3.0165031445602226,3,7,11,13,-0.0256283022657428,3,5,6,10,-0.4606931716552398,3,7,10,14,-0.9826313577214868,6,7,10,13,-0.6238355395454451,3,6,10,11,-1.007794915295765,1,4,2,16,0.9720997242571525
99,99,4,6,7,15,-0.6653732119502109,3,4,6,8,0.1934868010090364,3,6,7,10,-0.6218048168072978,6,7,14,1,-0.70222462457686,6,7,10,11,-2.1943877937361984,4,10,12,16,-0.2163047957621462,6,7,9,11,-2.1943878296953314,3,7,10,11,-1.0435716756277404,3,7,10,11,-1.0435716756277404,3,6,11,10,-1.0345356489311994,1,4,2,16,0.9709489585217586
100,100,11,7,6,16,-0.8339729207780644,6,7,9,13,-0.6469405452883503,3,16,13,6,0.7365980023012904,3,7,11,6,-0.8330443392813136,4,6,8,10,-0.5149738626552578,6,7,10,11,-2.1938774602656776,3,10,13,16,0.6751954117007444,3,7,11,16,0.0461317926086712,4,6,11,13,0.0474038774005122,3,10,13,16,0.6751954117007444,1,4,2,16,0.9709838498238196
101,101,5,11,12,13,-1.393723885378491,3,6,14,8,-0.7822213375725227,3,14,15,10,-1.734486261539815,6,16,11,10,-1.060798756266716,4,6,7,16,0.2657468398391919,6,13,14,16,0.0693277683774959,5,6,7,11,-1.8130394576218176,3,11,7,6,-0.8140437294402878,6,11,13,14,-1.40234576426454,3,10,11,16,-0.2328614601469656,1,4,2,16,0.971991027496009
102,102,3,12,13,14,-0.6146055714901424,6,10,5,9,-1.71661705548419,6,7,10,4,-0.5179450171012236,4,6,7,11,-0.7278575500770088,14,7,11,16,-1.393306363658728,6,10,11,13,-1.118964189271995,3,6,10,13,0.1345550686608736,10,13,7,16,0.2045679892999289,3,6,10,13,0.1345550686608736,6,3,16,11,0.0545645524547008,1,4,2,16,0.9710015606358087
103,103,3,5,13,1,0.7202007382089425,12,5,9,4,-0.8666931529548076,3,11,14,16,-0.4888999463982606,3,4,5,6,0.3218886268482406,5,6,7,10,-1.5523418871123829,3,5,9,16,0.2910579352913697,3,6,7,10,-0.6039052816651678,7,10,14,3,-0.9871534366448828,3,6,7,11,-0.8140137668457168,6,7,16,11,-0.8164145820404118,1,4,2,16,0.9719572146747681
104,104,16,4,7,6,0.2582347229527348,6,9,11,14,-3.038948331207644,3,10,11,5,-0.960387616457874,5,7,14,16,-0.6804564058544467,3,6,13,7,0.1011763659861976,6,10,11,14,-3.0389482884019188,3,6,11,13,-0.036747634004461,6,11,14,16,-1.3835229105758722,3,6,7,13,0.1011763659861976,3,10,16,11,-0.247780574343809,1,4,2,16,0.971029275477313
105,105,3,6,10,7,-0.5974559317777628,7,10,6,3,-0.5974559317777628,3,7,8,6,-0.7464304781986673,3,7,11,14,-1.3077390040957306,7,10,11,16,-1.0614324117032892,3,11,7,5,-0.6768866716669151,10,3,6,16,0.2433346226227059,3,6,10,13,0.1548556720303587,6,7,10,11,-2.1589375395207764,3,6,7,10,-0.5974559317777628,1,4,2,16,0.9722336753390473
106,106,3,4,6,16,0.7731366856545181,14,12,2,5,-1.2483327724094675,7,11,16,14,-1.3855495512907208,10,3,6,5,-0.4746368689558999,3,14,2,10,-0.2102630054147116,3,5,7,10,-0.4845234476548976,6,7,11,14,-2.528053784507989,6,10,11,14,-3.0306700295949938,3,6,10,13,0.138845068504307,6,13,14,12,-1.4282636122834491,1,4,2,16,0.9712642814289112
107,107,1,9,11,13,-0.2669500047318047,2,3,6,7,0.0992250720763647,3,11,12,5,-1.3089297718557482,3,6,7,11,-0.8239826380331938,7,10,11,13,-1.1183898255255929,6,7,11,16,-0.8248520513198896,11,13,16,14,-0.5783791072331399,6,10,11,16,-1.071064133800431,3,11,13,16,0.5472187487550543,3,10,11,13,-0.3383472454426428,1,4,2,16,0.9713896834122268
108,108,3,5,6,12,-0.6728949395069597,3,5,7,8,-0.55524767517571,3,10,8,5,-0.463634761485457,3,16,7,6,0.2020658559416136,3,6,10,14,-0.96958485026758,7,16,10,13,0.223862196243504,7,10,11,14,-3.010976925730527,3,6,11,13,-0.014551069764227,13,14,7,6,-0.8122193444527344,3,10,11,16,-0.2258773081986373,1,4,2,16,0.972302210884989
109,109,15,6,11,9,-2.903601795278844,7,9,10,11,-2.617019324904696,7,14,8,2,-0.7830866587542651,5,6,10,14,-1.9683012876010852,3,6,10,11,-1.0071630157493852,3,10,13,4,0.6410861255769078,3,11,14,13,-0.580125313282001,6,10,11,13,-1.0907013081256256,7,10,11,3,-1.0161360992818445,3,6,10,14,-0.9730240400701172,1,4,2,16,0.9722281128519773
110,110,2,12,15,9,-1.797484993575459,8,9,14,16,-1.0395635178678782,3,10,1,4,0.7354817309473807,3,6,7,10,-0.6144132011137868,3,10,7,13,0.1316172063392374,3,6,10,13,0.1389770118681291,3,4,6,11,0.1015445084310107,3,6,11,16,0.0595553127183737,3,10,13,14,-0.3119585488977785,3,10,11,13,-0.3402467719462412,1,4,2,16,0.9712972465100478
111,111,7,8,13,6,-0.7345841164187783,4,7,16,11,0.1097800908825841,9,6,16,15,-0.9814655377247008,3,7,10,11,-1.0315230576616303,6,11,16,4,0.1165558120105267,5,10,13,14,-1.004428355828184,10,11,13,16,-0.310404576581595,11,13,5,6,-0.7198800144220263,6,7,10,11,-2.1796786747116568,3,6,10,14,-0.9882794559000248,1,4,2,16,0.9714612209273686
112,112,3,7,11,12,-1.3963621569167426,1,3,10,13,0.6280684648173565,13,16,11,10,-0.3173255836007815,7,10,14,12,-3.06092511731606,6,7,14,3,-0.8024185220185336,14,16,3,9,-0.2150811091358622,16,13,10,11,-0.3173255836007815,7,10,13,14,-1.090853380691191,6,10,11,14,-3.0374676416642616,6,7,11,10,-2.1893861586567085,1,4,2,16,0.9711201389509118
113,113,3,13,16,5,0.7824219158172161,11,14,1,12,-2.2960672904776707,6,7,11,3,-0.8235608901552673,4,6,10,11,-0.936104520468839,3,4,10,13,0.6309256119095814,3,6,13,7,0.1055585639641027,3,6,7,11,-0.8235608901552673,6,10,11,13,-1.1094646952835865,3,11,14,16,-0.4978373384830536,3,7,10,14,-0.9982730721469656,1,4,2,16,0.9713779454123292
114,114,4,7,16,1,0.8133489533799245,13,2,8,16,0.7504291023790257,10,14,15,3,-1.7249219423319633,1,3,6,7,0.2038623042664907,3,6,10,13,0.1552620757536409,3,6,10,11,-1.0044114975936065,7,16,11,3,0.0654116805591527,3,6,10,4,0.2736982374461513,3,6,10,11,-1.0044114975936065,3,11,13,16,0.5587912966034616,1,4,2,16,0.9722576193080158
115,115,4,14,9,15,-1.6477672058263102,5,8,10,1,-0.3663148222463457,3,14,12,16,-0.4893237136127724,1,3,7,13,0.6705377778640378,3,6,7,13,0.1193227170983253,3,6,7,10,-0.5955693487055547,6,7,10,13,-0.6183163293761123,6,7,11,13,-0.8378356235451316,6,7,14,16,-0.7769210819156924,3,6,11,16,0.0742023187946259,1,4,2,16,0.9723676038959533
116,116,5,15,16,11,-1.2325317237322406,10,11,13,15,-1.9398004563469573,5,11,16,8,-0.7001072163276667,3,10,16,13,0.6814152417202091,6,10,16,11,-1.0689306824148197,3,10,11,13,-0.3353726519761766,10,11,16,6,-1.0689306824148197,6,10,13,11,-1.1065332234481997,5,10,11,13,-1.0370515426234062,3,6,10,11,-1.0212590829224797,1,4,2,16,0.9715538487730528
117,117,6,16,3,4,0.7783410322337956,3,6,10,13,0.156588452118025,7,13,14,10,-1.0604002014730345,10,15,14,3,-1.722987197159144,3,6,11,16,0.0733921848801621,11,14,3,7,-1.306228807359663,6,7,9,11,-2.1577955570007226,3,7,10,14,-0.9778742112320924,7,10,11,13,-1.0947502215561569,7,10,11,16,-1.0607281145266407,1,4,2,16,0.9723810375448568
118,118,7,12,14,16,-1.3747339669711929,15,14,8,3,-1.1901379338229892,5,10,13,16,0.2812500491993883,7,10,14,4,-0.8910565931808554,5,10,11,16,-0.9918298114559077,3,13,14,11,-0.5754563019800452,6,7,10,13,-0.618848198392149,6,10,11,14,-2.999611511179485,6,7,10,16,-0.5876533467005658,3,6,7,11,-0.8056784456551216,1,4,2,16,0.9723785651187866
119,119,6,13,1,11,0.0532712161100799,1,2,3,5,0.7259449140002174,3,11,13,14,-0.5996064478466381,10,14,16,13,-0.2816203140150026,3,4,11,16,0.6211114420302646,10,7,16,3,0.2234182741136126,2,3,7,10,0.1737905849747359,3,6,10,16,0.2305893629381165,3,6,11,14,-1.3219125028996077,6,10,14,15,-2.8798099019963583,1,4,2,16,0.9713646615936663
120,120,10,11,7,4,-0.927133143109895,4,8,10,13,0.233539089771985,3,6,14,7,-0.7803124618931507,3,14,11,10,-1.8568010506853163,3,10,11,13,-0.3193711462515425,3,11,13,14,-0.5778658207723226,3,7,10,11,-1.0138288456612816,6,11,13,14,-1.3934436051958443,3,5,6,7,-0.5459164665117182,3,6,10,13,0.1552116697929492,1,4,2,16,0.9722755744439101
121,121,9,14,15,7,-2.8879644546124843,3,4,16,6,0.7732808042681861,3,7,6,5,-0.5587241750978347,7,12,13,16,0.0221160971942178,3,16,14,13,0.5654577744370355,3,10,11,13,-0.3390295485245693,3,7,10,11,-1.0336630326367624,3,6,11,13,-0.0315303609791608,3,7,10,13,0.1326353863895381,10,11,14,16,-1.983485219722092,1,4,2,16,0.9713338152032922
122,122,6,8,11,13,-0.8544296991064755,8,13,10,1,0.2204611398231426,3,10,13,7,0.1337209316924226,3,10,13,6,0.1410766662788407,3,6,10,11,-1.0235882284706674,4,6,10,11,-0.936262316387072,3,5,6,7,-0.5580623860004534,7,10,11,14,-3.038530729074507,6,7,10,14,-2.140475142870206,6,7,10,11,-2.1813479685141783,1,4,2,16,0.9713938682529241
123,123,6,7,13,14,-0.8114395139254436,6,7,16,10,-0.5876745661848695,6,7,15,11,-2.410828988397568,3,9,13,10,-0.0871157340502022,3,6,10,11,-1.003105160644663,10,11,16,7,-1.060767509783772,10,11,13,14,-2.000013971455102,3,10,11,6,-1.003105160644663,6,7,11,14,-2.500855860013469,6,7,10,11,-2.15773323910882,1,4,2,16,0.9723143701138434
124,124,7,11,5,4,-0.5940819915715787,2,3,1,16,0.9428477957434488,6,14,7,5,-1.790424112037457,3,10,5,1,0.3212215168279386,6,13,16,7,0.2232729529871954,6,9,11,14,-3.0279522527855622,3,6,7,10,-0.6128356477219996,7,13,3,9,0.1339364962500111,6,7,13,5,-0.5361094682975598,6,10,13,7,-0.6375821366306522,1,4,2,16,0.9714773840250666
125,125,2,6,10,14,-0.9761036642365216,7,10,15,16,-0.9862295297446466,10,13,14,15,-1.8931695030153048,5,7,11,8,-1.83038183366944,3,6,16,10,0.2356086532610652,10,11,16,6,-1.0654755034564114,3,6,11,16,0.0641949281839028,11,6,13,7,-0.8541094166826517,3,6,10,13,0.1441483882923098,6,7,13,16,0.2261709067361235,1,4,2,16,0.9716436674468562
126,126,5,6,15,3,-0.6167231842592216,5,12,11,14,-3.498210911595056,5,6,7,8,-1.7140359548026178,10,14,16,6,-1.029314763347505,3,10,14,7,-0.9945631577803578,3,6,11,10,-1.019816880110889,3,11,14,16,-0.4949331529780663,3,6,7,11,-0.8204331121866113,6,11,4,14,-1.2262663872201416,6,10,11,16,-1.0674334838846549,1,4,2,16,0.9716103613224549
127,127,5,6,7,11,-1.796007466631159,5,7,10,11,-2.0069121904163687,10,11,13,14,-1.9911873420592652,7,11,14,16,-1.3559359971225136,10,11,3,5,-0.9255778281159226,6,7,10,13,-0.6133296107519821,3,7,10,11,-1.0050341772468556,10,11,7,6,-2.1491375322287487,6,7,10,11,-2.1491375322287487,7,12,14,16,-1.3669707477807465,1,4,2,16,0.9725550786203416
128,128,9,13,14,16,-0.2787675641913871,7,11,14,15,-3.369540267011109,14,15,16,6,-1.2546053360811893,6,7,10,11,-2.180582293408865,3,4,10,16,0.7442021262316396,3,7,11,12,-1.388080443612559,14,16,3,6,0.0854645668031086,6,10,11,16,-1.0704175284423605,3,6,10,13,0.1417033664768414,6,7,10,11,-2.180582293408865,1,4,2,16,0.9715035892657194
129,129,7,8,16,3,0.1934568947389316,12,15,11,14,-4.868752603329059,6,16,3,14,0.097616776015318,3,10,14,16,-0.1942521281130789,3,6,16,13,0.7484904948320069,3,7,10,11,-1.0120091598854404,6,11,14,16,-1.3556422833429491,3,10,4,13,0.643744532288646,3,6,13,14,0.0081598252299581,6,7,14,16,-0.7785156778664049,1,4,2,16,0.972395755176832
130,130,7,1,14,13,0.0703165120258781,1,6,11,7,-0.7190052337617754,11,13,4,16,0.5879995221318025,1,10,14,16,-0.1669766451467165,6,7,10,11,-2.1792887220703268,3,6,7,13,0.1067793717847827,3,6,10,13,0.1420339896401359,3,8,10,13,0.1376785321534623,3,6,10,11,-1.0219068306840486,6,11,14,3,-1.3173347106388196,1,4,2,16,0.9715384632099945
131,131,7,12,14,2,-1.333960870944908,4,5,7,13,0.3149070172235384,6,11,13,14,-1.4203005246968208,3,5,11,13,0.026846447274554,6,13,10,3,0.138187990192403,3,14,16,10,-0.2128096110344388,14,10,16,3,-0.2128096110344388,3,6,13,14,-0.01211335288537,3,10,11,14,-1.884359579064828,3,13,14,11,-0.6013494712963661,1,4,2,16,0.9713072197721093
132,132,6,13,9,16,0.2300775000114014,2,9,3,10,3.733007792128262e-05,3,6,7,11,-0.807343174615448,6,9,11,16,-1.0532701865307177,10,16,6,14,-1.0152914684073862,2,3,10,11,-0.2201344466080743,7,10,11,13,-1.0968003423696406,3,6,7,11,-0.807343174615448,3,13,16,14,0.5773746127434856,6,10,11,14,-3.002051479882674,1,4,2,16,0.9723188217639662
133,133,6,8,9,10,-1.829937737526642,3,6,15,1,0.1656553401883231,3,12,14,8,-1.3090462425225473,13,6,16,4,0.799255186976494,13,14,3,5,0.069581078956545,3,6,7,8,-0.743689138597921,3,10,14,15,-1.7195702186733737,10,13,16,12,-0.2984832506035613,3,5,7,10,-0.4646477081992004,3,6,10,9,-0.7314947794297293,1,4,2,16,0.9724588548598815
134,134,6,9,11,8,-2.171034990133128,6,8,11,14,-2.5151811237280843,2,9,14,13,-0.2973805695252043,5,6,10,13,-0.4963204849812574,6,10,13,16,0.220554125062098,3,11,13,14,-0.5929528612001156,11,16,5,3,0.1163041062870532,6,10,11,3,-1.0189563260223728,3,6,10,11,-1.0189563260223728,6,16,11,7,-0.8209240121230819,1,4,2,16,0.9716820310792574
135,135,1,13,16,7,0.78855596542849,5,6,7,14,-1.7839776329805526,10,11,16,3,-0.2363852049318422,3,6,11,16,0.0646664850763401,3,11,13,14,-0.5908893446543759,3,6,11,14,-1.312244699799335,6,13,7,3,0.1098464469918569,3,6,7,13,0.1098464469918569,3,6,7,10,-0.6077695610255782,11,16,10,13,-0.3055324791820268,1,4,2,16,0.9717799009567846
136,136,14,13,2,9,-0.2943287047159177,3,14,6,10,-0.9818914112490656,6,14,11,16,-1.3679768411734914,3,6,10,13,0.146640042309463,1,10,11,13,-0.259461802001482,3,10,14,13,-0.3021447244421709,3,6,7,14,-0.7900116843010099,3,6,7,10,-0.6069559844690913,6,7,13,16,0.2272638214635577,3,6,10,13,0.146640042309463,1,4,2,16,0.9718373771179377
137,137,3,6,11,12,-1.3764653053549094,13,16,4,11,0.5888551264393246,6,11,13,10,-1.1055211812068322,7,3,6,11,-0.8211508797884768,10,11,14,16,-1.9792312061128512,3,5,10,6,-0.4707414168805059,7,11,13,14,-1.420675660466182,6,7,10,16,-0.6004960288033112,3,11,14,16,-0.495758155348321,1,3,7,11,0.097832130629469,1,4,2,16,0.9716162937504963
